time_utc,time_ms,equity,cash,drawdown_pct,close_HYPE,position_HYPE,notional_HYPE
2026-07-05T06:28:00+00:00,1783232880000,10000.0,10000.0,0.0,68.601,0.0,0.0
2026-07-05T06:29:00+00:00,1783232940000,10000.0,10000.0,0.0,68.621,0.0,0.0
2026-07-05T06:30:00+00:00,1783233000000,10000.0,10000.0,0.0,68.618,0.0,0.0
2026-07-05T06:31:00+00:00,1783233060000,10000.0,10000.0,0.0,68.59,0.0,0.0
2026-07-05T06:32:00+00:00,1783233120000,10000.0,10000.0,0.0,68.633,0.0,0.0
2026-07-05T06:33:00+00:00,1783233180000,9998.879454489823,7999.2,-0.0112054551017704,68.622,29.140500925210905,1999.6794544898228
2026-07-05T06:34:00+00:00,1783233240000,9998.079582708027,9998.079582708027,-0.01920417291972898,68.608,0.0,0.0
2026-07-05T06:35:00+00:00,1783233300000,9998.079582708027,9998.079582708027,-0.01920417291972898,68.614,0.0,0.0
2026-07-05T06:36:00+00:00,1783233360000,9998.079582708027,9998.079582708027,-0.01920417291972898,68.61,0.0,0.0
2026-07-05T06:37:00+00:00,1783233420000,9998.079582708027,9998.079582708027,-0.01920417291972898,68.493,0.0,0.0
2026-07-05T06:38:00+00:00,1783233480000,9997.046177278567,7997.663819799805,-0.029538227214320756,68.484,29.194882855539415,1999.3823574787612
2026-07-05T06:39:00+00:00,1783233540000,9997.7468544671,7997.663819799805,-0.02253145532901124,68.508,29.194882855539415,2000.0830346672942
2026-07-05T06:40:00+00:00,1783233600000,9997.454905638544,7997.663819799805,-0.025450943614557797,68.498,29.194882855539415,1999.791085838739
2026-07-05T06:41:00+00:00,1783233660000,9997.162956809989,7997.663819799805,-0.028370431900115456,68.488,29.194882855539415,1999.4991370101834
2026-07-05T06:42:00+00:00,1783233720000,9995.323679190089,7997.663819799805,-0.04676320809910983,68.425,29.194882855539415,1997.6598593902843
2026-07-05T06:43:00+00:00,1783233780000,9994.524615246333,9994.524615246333,-0.05475384753667045,68.444,0.0,0.0
2026-07-05T06:44:00+00:00,1783233840000,9994.524615246333,9994.524615246333,-0.05475384753667045,68.431,0.0,0.0
2026-07-05T06:45:00+00:00,1783233900000,9994.524615246333,9994.524615246333,-0.05475384753667045,68.47,0.0,0.0
2026-07-05T06:46:00+00:00,1783233960000,9994.524615246333,9994.524615246333,-0.05475384753667045,68.456,0.0,0.0
2026-07-05T06:47:00+00:00,1783234020000,9994.524615246333,9994.524615246333,-0.05475384753667045,68.609,0.0,0.0
2026-07-05T06:48:00+00:00,1783234080000,9989.092630668347,7994.820130227847,-0.10907369331653038,68.45,29.134733388466046,1994.2725004405008
2026-07-05T06:49:00+00:00,1783234140000,9989.296573802067,7994.820130227847,-0.10703426197933297,68.457,29.134733388466046,1994.47644357422
2026-07-05T06:50:00+00:00,1783234200000,9995.065251012984,7994.820130227847,-0.04934748987015514,68.655,29.134733388466046,2000.2451207851364
2026-07-05T06:51:00+00:00,1783234260000,9995.618810947364,7994.820130227847,-0.04381189052635737,68.674,29.134733388466046,2000.7986807195175
2026-07-05T06:52:00+00:00,1783234320000,9995.70621514753,7994.820130227847,-0.0429378485247045,68.677,29.134733388466046,2000.8860849196828
2026-07-05T06:53:00+00:00,1783234380000,9995.181789946537,7994.820130227847,-0.04818210053463279,68.659,29.134733388466046,2000.3616597186904
2026-07-05T06:54:00+00:00,1783234440000,9990.75331047149,7994.820130227847,-0.09246689528510377,68.507,29.134733388466046,1995.9331802436436
2026-07-05T06:55:00+00:00,1783234500000,9993.288032276287,7994.820130227847,-0.06711967723713741,68.594,29.134733388466046,1998.4679020484398
2026-07-05T06:56:00+00:00,1783234560000,9992.67620287513,7994.820130227847,-0.07323797124870746,68.573,29.134733388466046,1997.856072647282
2026-07-05T06:57:00+00:00,1783234620000,9993.346301743064,7994.820130227847,-0.06653698256936513,68.596,29.134733388466046,1998.526171515217
2026-07-05T06:58:00+00:00,1783234680000,9993.346301743064,7994.820130227847,-0.06653698256936513,68.596,29.134733388466046,1998.526171515217
2026-07-05T06:59:00+00:00,1783234740000,9993.346301743064,7994.820130227847,-0.06653698256936513,68.596,29.134733388466046,1998.526171515217
2026-07-05T07:00:00+00:00,1783234800000,9993.725053277114,7994.820130227847,-0.06274946722886199,68.609,29.134733388466046,1998.9049230492667
