time_utc,time_ms,equity,cash,drawdown_pct,close_HYPE,close_BTC,close_ETH,position_HYPE,position_BTC,position_ETH,notional_HYPE,notional_BTC,notional_ETH
2026-07-03T08:15:00+00:00,1783066500000,9994.116145442444,11493.93202471785,-0.061680669535835175,67.519,61780.0,1718.7,-22.213241891547632,0.0,0.0,-1499.8158792754048,0.0,0.0
2026-07-03T08:16:00+00:00,1783066560000,9993.427534943807,11493.93202471785,-0.06856657869533933,67.55,61811.0,1718.9,-22.213241891547632,0.0,0.0,-1500.5044897740424,0.0,0.0
2026-07-03T08:17:00+00:00,1783066620000,9994.47155731271,11493.93202471785,-0.05812665190509936,67.503,61782.0,1718.8,-22.213241891547632,0.0,0.0,-1499.4604674051398,0.0,0.0
2026-07-03T08:18:00+00:00,1783066680000,9994.538197038384,11493.93202471785,-0.05746027359934125,67.5,61784.0,1718.2,-22.213241891547632,0.0,0.0,-1499.3938276794652,0.0,0.0
2026-07-03T08:19:00+00:00,1783066740000,9994.293851377577,11493.93202471785,-0.059903660720461716,67.511,61777.0,1717.6,-22.213241891547632,0.0,0.0,-1499.638173340272,0.0,0.0
2026-07-03T08:20:00+00:00,1783066800000,9995.78213858431,11493.93202471785,-0.04502121189182695,67.444,61752.0,1716.6,-22.213241891547632,0.0,0.0,-1498.1498861335385,0.0,0.0
2026-07-03T08:21:00+00:00,1783066860000,9994.27040655467,9995.182878629857,-0.06013810228230332,67.537,61761.0,1717.3,-14.820861957452571,0.0,0.5823351085688501,-1000.9565540204744,0.0,1000.0440819452862
2026-07-03T08:22:00+00:00,1783066920000,9995.939914270997,9995.182878629857,-0.04344349989316987,67.444,61763.0,1717.8,-14.820861957452571,0.0,0.5823351085688501,-999.5782138584312,0.0,1000.3352494995706
2026-07-03T08:23:00+00:00,1783066980000,9995.408463114474,9995.182878629857,-0.048757860324466495,67.472,61751.0,1717.6,-14.820861957452571,0.0,0.5823351085688501,-999.9931979932398,0.0,1000.2187824778568
2026-07-03T08:24:00+00:00,1783067040000,9994.571145286047,9995.182878629857,-0.05713080049253305,67.556,61766.0,1718.3,-14.820861957452571,0.0,0.5823351085688501,-1001.2381503976659,0.0,1000.626417053855
2026-07-03T08:25:00+00:00,1783067100000,9994.015423834811,9995.182878629857,-0.06268785696897927,67.621,61791.0,1719.0,-14.820861957452571,0.0,0.5823351085688501,-1002.2015064249002,0.0,1001.0340516298533
2026-07-03T08:26:00+00:00,1783067160000,9995.999562951836,9995.182878629857,-0.042847030047654666,67.605,61849.0,1722.0,-14.820861957452571,0.0,0.5823351085688501,-1001.9643726335811,0.0,1002.7810569555598
2026-07-03T08:27:00+00:00,1783067220000,9996.867450696815,9995.182878629857,-0.03416839940754146,67.46,61812.0,1719.8,-14.820861957452571,0.0,0.5823351085688501,-999.8153476497504,0.0,1001.4999197167083
2026-07-03T08:28:00+00:00,1783067280000,9996.138078649981,9995.182878629857,-0.041461912457263495,67.521,61821.0,1720.1,-14.820861957452571,0.0,0.5823351085688501,-1000.719420229155,0.0,1001.674620249279
2026-07-03T08:29:00+00:00,1783067340000,9993.310655739668,11495.027995721917,-0.06973533749865535,67.616,61816.0,1720.5,-22.2094968643849,0.0,0.0,-1501.7173399822493,0.0,0.0
2026-07-03T08:30:00+00:00,1783067400000,9995.753700394751,11495.027995721917,-0.04530558570018384,67.506,61761.0,1718.3,-22.2094968643849,0.0,0.0,-1499.274295327167,0.0,0.0
2026-07-03T08:31:00+00:00,1783067460000,9996.561191288638,8495.191190395382,-0.037230906395346874,67.62,61811.0,1720.6,0.0,0.0,0.872585145236113,0.0,0.0,1501.3700008932558
2026-07-03T08:32:00+00:00,1783067520000,9996.561191288638,8495.191190395382,-0.037230906395346874,67.606,61794.0,1720.6,0.0,0.0,0.872585145236113,0.0,0.0,1501.3700008932558
2026-07-03T08:33:00+00:00,1783067580000,9997.172000890303,8495.191190395382,-0.031122984080556026,67.622,61803.0,1721.3,0.0,0.0,0.872585145236113,0.0,0.0,1501.9808104949211
2026-07-03T08:34:00+00:00,1783067640000,9996.910225346734,8495.191190395382,-0.03374066507260132,67.607,61792.0,1721.0,0.0,0.0,0.872585145236113,0.0,0.0,1501.7190349513505
2026-07-03T08:35:00+00:00,1783067700000,9997.346517919352,8495.191190395382,-0.029377863419177697,67.614,61787.0,1721.5,0.0,0.0,0.872585145236113,0.0,0.0,1502.1553275239685
2026-07-03T08:36:00+00:00,1783067760000,9998.219103064586,8495.191190395382,-0.02065226011235266,67.643,61815.0,1722.5,0.0,0.0,0.872585145236113,0.0,0.0,1503.0279126692046
2026-07-03T08:37:00+00:00,1783067820000,9997.259259404827,8495.191190395382,-0.03025042374986686,67.648,61780.0,1721.4,0.0,0.0,0.872585145236113,0.0,0.0,1502.068069009445
2026-07-03T08:38:00+00:00,1783067880000,9997.321494630201,7997.53861927637,-0.02962808919456661,67.654,61781.0,1721.6,0.0,0.0,1.161583919234335,0.0,0.0,1999.7828753538308
2026-07-03T08:39:00+00:00,1783067940000,9997.437653022123,7997.53861927637,-0.02846653830843593,67.654,61781.0,1721.7,0.0,0.0,1.161583919234335,0.0,0.0,1999.8990337457544
2026-07-03T08:40:00+00:00,1783068000000,9996.62454427866,7997.53861927637,-0.036597394511428405,67.594,61759.0,1721.0,0.0,0.0,1.161583919234335,0.0,0.0,1999.0859250022904
2026-07-03T08:41:00+00:00,1783068060000,9997.902286589819,7997.53861927637,-0.023820334763846596,67.558,61790.0,1722.1,0.0,0.0,1.161583919234335,0.0,0.0,2000.363667313448
2026-07-03T08:42:00+00:00,1783068120000,10001.154721563675,7997.53861927637,0.0,67.606,61819.0,1724.9,0.0,0.0,1.161583919234335,0.0,0.0,2003.6161022873043
2026-07-03T08:43:00+00:00,1783068180000,9995.561281949875,11999.644792743487,-0.05592793801839635,67.737,61909.0,1731.6,-29.58624549055336,0.0,0.0,-2004.0835107936127,0.0,0.0
2026-07-03T08:44:00+00:00,1783068240000,9994.759648545558,9994.759648545558,-0.06394334650505762,67.734,61902.0,1731.6,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-03T08:45:00+00:00,1783068300000,9994.759648545558,9994.759648545558,-0.06394334650505762,67.737,61861.0,1729.2,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-03T08:46:00+00:00,1783068360000,9994.759648545558,9994.759648545558,-0.06394334650505762,67.732,61852.0,1728.4,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-03T08:47:00+00:00,1783068420000,9994.759648545558,9994.759648545558,-0.06394334650505762,67.76,61829.0,1728.8,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-03T08:48:00+00:00,1783068480000,9994.759648545558,9994.759648545558,-0.06394334650505762,67.732,61811.0,1729.8,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-03T08:49:00+00:00,1783068540000,9994.759648545558,9994.759648545558,-0.06394334650505762,67.621,61772.0,1727.1,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-03T08:50:00+00:00,1783068600000,9994.759648545558,9994.759648545558,-0.06394334650505762,67.628,61761.0,1726.3,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-03T08:51:00+00:00,1783068660000,9994.759648545558,9994.759648545558,-0.06394334650505762,67.682,61723.0,1724.9,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-03T08:52:00+00:00,1783068720000,9994.759648545558,9994.759648545558,-0.06394334650505762,67.379,61644.0,1721.2,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-03T08:53:00+00:00,1783068780000,9994.759648545558,9994.759648545558,-0.06394334650505762,67.393,61640.0,1720.9,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-03T08:54:00+00:00,1783068840000,9994.759648545558,9994.759648545558,-0.06394334650505762,67.378,61622.0,1719.7,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-03T08:55:00+00:00,1783068900000,9994.759648545558,9994.759648545558,-0.06394334650505762,67.512,61636.0,1720.9,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-03T08:56:00+00:00,1783068960000,9994.759648545558,9994.759648545558,-0.06394334650505762,67.496,61626.0,1720.1,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-03T08:57:00+00:00,1783069020000,9994.759648545558,9994.759648545558,-0.06394334650505762,67.552,61621.0,1720.5,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-03T08:58:00+00:00,1783069080000,9994.951832358236,10494.297735779865,-0.06202173027145541,67.5,61584.0,1719.0,-7.397717087727828,0.0,0.0,-499.34590342162835,0.0,0.0
2026-07-03T08:59:00+00:00,1783069140000,9993.945742834305,10494.297735779865,-0.07208146389162673,67.636,61602.0,1719.9,-7.397717087727828,0.0,0.0,-500.35199294555935,0.0,0.0
2026-07-03T09:00:00+00:00,1783069200000,9994.02711772227,10494.297735779865,-0.07126780896646867,67.625,61543.0,1717.6,-7.397717087727828,0.0,0.0,-500.27061805759433,0.0,0.0
2026-07-03T09:01:00+00:00,1783069260000,9992.23687018704,10494.297735779865,-0.08916821732001257,67.867,61618.0,1720.7,-7.397717087727828,0.0,0.0,-502.06086559282454,0.0,0.0
2026-07-03T09:02:00+00:00,1783069320000,9992.036045840803,9992.036045840803,-0.09117622891294808,68.054,61630.0,1721.3,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-03T09:03:00+00:00,1783069380000,9992.036045840803,9992.036045840803,-0.09117622891294808,68.078,61615.0,1721.7,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-03T09:04:00+00:00,1783069440000,9992.036045840803,9992.036045840803,-0.09117622891294808,68.133,61613.0,1724.6,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-03T09:05:00+00:00,1783069500000,9992.036045840803,9992.036045840803,-0.09117622891294808,68.385,61635.0,1727.9,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-03T09:06:00+00:00,1783069560000,9992.036045840803,9992.036045840803,-0.09117622891294808,68.278,61668.0,1728.3,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-03T09:07:00+00:00,1783069620000,9991.925322797495,10491.438007411925,-0.09228333150651524,68.4,61656.0,1729.4,0.0,-0.00810160705550846,0.0,0.0,-499.5126846144296,0.0
2026-07-03T09:08:00+00:00,1783069680000,9991.811900298719,10491.438007411925,-0.09341742553798937,68.386,61670.0,1729.2,0.0,-0.00810160705550846,0.0,0.0,-499.6261071132067,0.0
2026-07-03T09:09:00+00:00,1783069740000,9991.973932439829,10491.438007411925,-0.09179729120729618,68.449,61650.0,1728.3,0.0,-0.00810160705550846,0.0,0.0,-499.4640749720965,0.0
2026-07-03T09:10:00+00:00,1783069800000,9991.770296016344,9991.37446785254,-0.09383342032591724,68.371,61640.0,1727.3,-7.298845806688067,0.0,0.28913634852826636,-499.02938664906975,0.0,499.42521481287446
2026-07-03T09:11:00+00:00,1783069860000,9992.381145077115,9991.37446785254,-0.08772563499734876,68.319,61673.0,1728.1,-7.298845806688067,0.0,0.28913634852826636,-498.64984666712206,0.0,499.6565238916971
2026-07-03T09:12:00+00:00,1783069920000,9992.534702587429,9991.37446785254,-0.08619023718990926,68.294,61666.0,1728.0,-7.298845806688067,0.0,0.28913634852826636,-498.4673755219548,0.0,499.62761025684426
2026-07-03T09:13:00+00:00,1783069980000,9992.570069822967,9991.37446785254,-0.08583660566913176,68.305,61693.0,1728.4,-7.298845806688067,0.0,0.28913634852826636,-498.5476628258284,0.0,499.74326479625563
2026-07-03T09:14:00+00:00,1783070040000,9993.52985474059,9991.37446785254,-0.07623986464928567,68.225,61733.0,1729.7,-7.298845806688067,0.0,0.28913634852826636,-497.9637551612933,0.0,500.1191420493423
2026-07-03T09:15:00+00:00,1783070100000,9994.442773963172,9991.37446785254,-0.06711172646926,68.092,61756.0,1729.5,-7.298845806688067,0.0,0.28913634852826636,-496.9930086690038,0.0,500.0613147796367
2026-07-03T09:16:00+00:00,1783070160000,9994.468614977828,9991.37446785254,-0.0668533461584242,68.033,61705.0,1728.1,-7.298845806688067,0.0,0.28913634852826636,-496.5623767664092,0.0,499.6565238916971
2026-07-03T09:17:00+00:00,1783070220000,9994.099029486964,9994.099029486964,-0.07054877434800044,68.041,61700.0,1728.1,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-03T09:18:00+00:00,1783070280000,9994.099029486964,9994.099029486964,-0.07054877434800044,67.994,61686.0,1727.9,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-03T09:19:00+00:00,1783070340000,9994.099029486964,9994.099029486964,-0.07054877434800044,68.045,61679.0,1727.9,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-03T09:20:00+00:00,1783070400000,9994.099029486964,9994.099029486964,-0.07054877434800044,68.067,61709.0,1729.1,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-03T09:21:00+00:00,1783070460000,9994.099029486964,9994.099029486964,-0.07054877434800044,68.015,61742.0,1729.1,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-03T09:22:00+00:00,1783070520000,9994.099029486964,9994.099029486964,-0.07054877434800044,67.936,61728.0,1728.5,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-03T09:23:00+00:00,1783070580000,9994.099029486964,9994.099029486964,-0.07054877434800044,67.947,61721.0,1728.4,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-03T09:24:00+00:00,1783070640000,9994.099029486964,9994.099029486964,-0.07054877434800044,67.852,61725.0,1728.7,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-03T09:25:00+00:00,1783070700000,9994.099029486964,9994.099029486964,-0.07054877434800044,67.776,61727.0,1728.3,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-03T09:26:00+00:00,1783070760000,9994.099029486964,9994.099029486964,-0.07054877434800044,67.693,61686.0,1726.9,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-03T09:27:00+00:00,1783070820000,9993.583526104481,8994.289362577088,-0.07570321297868388,67.789,61701.0,1726.8,0.0,0.0,0.5786971065134316,0.0,0.0,999.2941635273937
2026-07-03T09:28:00+00:00,1783070880000,9993.757135236436,8994.289362577088,-0.07396732210620538,67.767,61710.0,1727.1,0.0,0.0,0.5786971065134316,0.0,0.0,999.4677726593477
2026-07-03T09:29:00+00:00,1783070940000,9993.757135236436,8994.289362577088,-0.07396732210620538,67.748,61709.0,1727.1,0.0,0.0,0.5786971065134316,0.0,0.0,999.4677726593477
2026-07-03T09:30:00+00:00,1783071000000,9993.120568419272,8994.289362577088,-0.0803322553052821,67.701,61681.0,1726.0,0.0,0.0,0.5786971065134316,0.0,0.0,998.8312058421831
2026-07-03T09:31:00+00:00,1783071060000,9992.307143824024,9492.865145104604,-0.08846556208729206,67.672,61699.0,1726.4,7.380334535988592,0.0,0.0,499.4419987194199,0.0,0.0
2026-07-03T09:32:00+00:00,1783071120000,9992.18905847145,9492.865145104604,-0.08964627927308122,67.656,61699.0,1726.6,7.380334535988592,0.0,0.0,499.3239133668442,0.0,0.0
2026-07-03T09:33:00+00:00,1783071180000,9992.22596014413,9492.865145104604,-0.08927730515251309,67.661,61698.0,1726.8,7.380334535988592,0.0,0.0,499.3608150395241,0.0,0.0
2026-07-03T09:34:00+00:00,1783071240000,9991.384602007025,9492.865145104604,-0.09768991510133995,67.547,61652.0,1724.3,7.380334535988592,0.0,0.0,498.5194569024214,0.0,0.0
2026-07-03T09:35:00+00:00,1783071300000,9991.591251374033,9492.865145104604,-0.0956236600261895,67.575,61651.0,1724.6,7.380334535988592,0.0,0.0,498.7261062694291,0.0,0.0
2026-07-03T09:36:00+00:00,1783071360000,9991.41412334517,9492.865145104604,-0.09739473580487878,67.551,61584.0,1722.3,7.380334535988592,0.0,0.0,498.54897824056536,0.0,0.0
2026-07-03T09:37:00+00:00,1783071420000,9991.384602007025,9492.865145104604,-0.09768991510133995,67.547,61598.0,1723.1,7.380334535988592,0.0,0.0,498.5194569024214,0.0,0.0
2026-07-03T09:38:00+00:00,1783071480000,9991.141050967339,9492.865145104604,-0.10012514429703634,67.514,61620.0,1722.7,7.380334535988592,0.0,0.0,498.27590586273374,0.0,0.0
2026-07-03T09:39:00+00:00,1783071540000,9991.000824611154,9492.865145104604,-0.1015272459551908,67.495,61607.0,1722.7,7.380334535988592,0.0,0.0,498.13567950655005,0.0,0.0
2026-07-03T09:40:00+00:00,1783071600000,9990.78679490961,9492.865145104604,-0.10366729585443712,67.466,61625.0,1722.8,7.380334535988592,0.0,0.0,497.92164980500627,0.0,0.0
2026-07-03T09:41:00+00:00,1783071660000,9990.875358924042,9492.865145104604,-0.10278175796509803,67.478,61636.0,1723.8,7.380334535988592,0.0,0.0,498.01021381943815,0.0,0.0
2026-07-03T09:42:00+00:00,1783071720000,9991.406743010633,9492.865145104604,-0.09746853062900795,67.55,61640.0,1723.8,7.380334535988592,0.0,0.0,498.5415979060293,0.0,0.0
2026-07-03T09:43:00+00:00,1783071780000,9991.85694341733,9492.865145104604,-0.0929670463581389,67.611,61664.0,1724.1,7.380334535988592,0.0,0.0,498.9917983127247,0.0,0.0
2026-07-03T09:44:00+00:00,1783071840000,9992.321904493096,9492.865145104604,-0.08831797243906703,67.674,61678.0,1724.5,7.380334535988592,0.0,0.0,499.456759388492,0.0,0.0
2026-07-03T09:45:00+00:00,1783071900000,9992.026691111656,9492.865145104604,-0.09126976540356768,67.634,61686.0,1725.2,7.380334535988592,0.0,0.0,499.16154600705244,0.0,0.0
