rank,run_id,max_abs_weight,volume_lookback,spike_multiplier,volume_drop_ratio,pullback_tolerance_pct,breakout_buffer_pct,step_weight,return_pct,final_equity,max_drawdown_pct,trades,total_fees,sharpe_per_bar,candles,start_time_utc,end_time_utc,strategy,network,coins,interval,initial_cash
1,2452,1,21,4.5,0.2,0.1,0,0.2,3.6231715,10362.31715037,-1.37870112,59,53.97724893,0.03946964,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2,1442,1,13,3.5,0.2,0.1,0,0.1,3.57577754,10357.57775356,-0.90284746,91,42.13782394,0.04107491,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
3,2460,1,21,4.5,0.2,0.1,0.05,0.2,3.53423049,10353.4230492,-1.69131236,57,53.91441744,0.03788857,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
4,1443,1,13,3.5,0.2,0.1,0,0.15,3.52996086,10352.99608571,-1.00119283,88,57.00707938,0.03913288,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
5,1170,1,8,5,0.2,0.3,0,0.1,3.50984802,10350.98480209,-0.90284746,73,37.76496104,0.04269215,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
6,2451,1,21,4.5,0.2,0.1,0,0.15,3.4886812,10348.86811993,-1.03537732,61,43.58542087,0.0401012,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
7,2456,1,21,4.5,0.2,0.1,0.02,0.2,3.48510054,10348.51005399,-1.69138209,58,53.89888808,0.03737711,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
8,2459,1,21,4.5,0.2,0.1,0.05,0.15,3.44767649,10344.76764878,-1.27050712,59,43.54847043,0.03915694,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
9,1323,1,8,6,0.2,0.3,0.05,0.15,3.42589849,10342.58984887,-0.90286535,55,43.32178769,0.04268756,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
10,2455,1,21,4.5,0.2,0.1,0.02,0.15,3.41078408,10341.07840766,-1.27055746,60,43.54234534,0.03874923,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
11,1322,1,8,6,0.2,0.3,0.05,0.1,3.33035506,10333.03550562,-0.90284757,58,31.58744437,0.04330391,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
12,1319,1,8,6,0.2,0.3,0.02,0.15,3.27969839,10327.96983872,-0.91664741,56,43.90855407,0.0408964,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
13,1026,1,8,4.5,0.2,0.3,0,0.1,3.27174056,10327.17405624,-0.90284746,83,43.34233908,0.04186066,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
14,1318,1,8,6,0.2,0.3,0.02,0.1,3.23089781,10323.08978108,-0.90284757,59,31.98386008,0.04203,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
15,1587,1,13,4,0.2,0.1,0,0.15,3.16763954,10316.76395406,-0.97934512,78,53.30356715,0.03698642,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
16,1171,1,8,5,0.2,0.3,0,0.15,3.11788861,10311.78886056,-0.91724972,70,52.47390296,0.03797391,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
17,1315,1,8,6,0.2,0.3,0,0.15,3.08812571,10308.81257069,-0.93642369,58,45.06525378,0.03891031,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
18,2748,1,21,6,0.2,0.1,0.05,0.2,3.0475407,10304.75406977,-0.90288346,34,34.72422946,0.04119925,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
19,1444,1,13,3.5,0.2,0.1,0,0.2,3.02092837,10302.09283703,-1.33310635,86,71.74756875,0.03309407,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
20,1324,1,8,6,0.2,0.3,0.05,0.2,3.01792952,10301.79295236,-1.09641474,53,54.94996528,0.03818256,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
21,2744,1,21,6,0.2,0.1,0.02,0.2,2.99863043,10299.8630428,-0.90288346,35,34.71804568,0.04055526,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
22,1588,1,13,4,0.2,0.1,0,0.2,2.98601591,10298.60159134,-1.30387398,76,66.91756477,0.0341849,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
23,1027,1,8,4.5,0.2,0.3,0,0.15,2.95362794,10295.36279432,-0.90286535,80,60.87701858,0.03803188,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
24,2740,1,21,6,0.2,0.1,0,0.2,2.87816261,10287.81626059,-0.90288346,35,34.70293805,0.03917045,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
25,1320,1,8,6,0.2,0.3,0.02,0.2,2.83173596,10283.17359609,-1.12883811,54,55.71939714,0.03587439,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
26,1012,1,8,4.5,0.2,0.1,0,0.2,2.78031472,10278.03147238,-1.03799174,71,66.08296743,0.0332704,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
27,1314,1,8,6,0.2,0.3,0,0.1,2.74169832,10274.16983179,-0.90284761,61,32.71749918,0.03785388,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
28,2458,1,21,4.5,0.2,0.1,0.05,0.1,2.67143155,10267.14315495,-0.84835524,62,32.62733053,0.03749043,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
29,2450,1,21,4.5,0.2,0.1,0,0.1,2.66618752,10266.61875153,-0.81259901,64,33.04532119,0.03785248,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
30,1172,1,8,5,0.2,0.3,0,0.2,2.65843294,10265.84329388,-1.12779603,68,67.10248145,0.03234685,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
31,2454,1,21,4.5,0.2,0.1,0.02,0.1,2.65269688,10265.2696875,-0.84838748,63,33.02242235,0.03722752,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
32,1156,1,8,5,0.2,0.1,0,0.2,2.64798032,10264.79803168,-1.24654259,61,54.86899685,0.03004627,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
33,1316,1,8,6,0.2,0.3,0,0.2,2.62222965,10262.22296479,-1.21433635,56,57.2545714,0.03352797,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
34,1586,1,13,4,0.2,0.1,0,0.1,2.60536825,10260.53682526,-0.81259901,80,37.90744976,0.03685231,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
35,1011,1,8,4.5,0.2,0.1,0,0.15,2.60162572,10260.16257153,-0.90286535,73,53.65118822,0.03251044,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
36,723,1,8,3.5,0.2,0.1,0,0.15,2.52385448,10252.38544805,-0.90286535,104,71.43955766,0.03018272,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
37,1876,1,13,5,0.2,0.1,0,0.2,2.51297928,10251.29792824,-0.93388007,51,49.10079255,0.03140026,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
38,2747,1,21,6,0.2,0.1,0.05,0.15,2.49135337,10249.13533705,-0.81261521,36,28.01354808,0.03944927,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
39,2743,1,21,6,0.2,0.1,0.02,0.15,2.46337727,10246.3377273,-0.81261521,37,28.61256627,0.03900632,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
40,1155,1,8,5,0.2,0.1,0,0.15,2.44517219,10244.5172191,-0.93605975,63,44.40379818,0.03010286,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
41,1028,1,8,4.5,0.2,0.3,0,0.2,2.43230837,10243.23083747,-0.95325524,78,78.30339023,0.03163646,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
42,722,1,8,3.5,0.2,0.1,0,0.1,2.39956832,10239.9568317,-0.90284764,108,52.73742191,0.03192304,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
43,2739,1,21,6,0.2,0.1,0,0.15,2.34187702,10234.18770169,-0.81261521,37,28.60489572,0.03739359,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
44,2056,1,13,6,0.2,0.5,0.02,0.2,2.27998338,10227.99833842,-1.16875094,52,58.92682883,0.03551552,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
45,1732,1,13,4.5,0.2,0.1,0,0.2,2.24389227,10224.38922744,-1.14760206,61,57.18471138,0.0284067,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
46,1169,1,8,5,0.2,0.3,0,0.05,2.16530399,10216.53039942,-0.63206518,77,20.35820846,0.04064586,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
47,1010,1,8,4.5,0.2,0.1,0,0.1,2.07478361,10207.47836123,-0.81259901,75,37.86406843,0.03174842,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
48,724,1,8,3.5,0.2,0.1,0,0.2,2.07358026,10207.35802563,-1.12345666,100,88.39382994,0.02370561,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
49,1875,1,13,5,0.2,0.1,0,0.15,2.06139069,10206.13906879,-0.81261521,53,39.81062187,0.03065376,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
50,1025,1,8,4.5,0.2,0.3,0,0.05,2.04659653,10204.65965286,-0.63206518,87,23.1509128,0.04001572,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
51,1441,1,13,3.5,0.2,0.1,0,0.05,2.04446075,10204.4460747,-0.58693076,94,22.32189709,0.03961366,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
52,750,1,8,3.5,0.2,0.3,0.1,0.1,2.0209404,10202.09403969,-1.40884182,100,43.096455,0.02374008,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
53,766,1,8,3.5,0.2,0.5,0.1,0.1,2.0209404,10202.09403969,-1.40884182,100,43.096455,0.02374008,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
54,2055,1,13,6,0.2,0.5,0.02,0.15,1.98696416,10198.69641613,-0.87723712,54,46.16780257,0.03692523,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
55,867,1,8,4,0.2,0.1,0,0.15,1.98303989,10198.30398903,-0.9028476,91,66.48459909,0.02661175,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
56,1731,1,13,4.5,0.2,0.1,0,0.15,1.94427605,10194.42760474,-0.86172283,62,45.06512884,0.02884238,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
57,746,1,8,3.5,0.2,0.3,0.05,0.1,1.93629126,10193.62912573,-1.41121923,105,44.68398458,0.02328982,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
58,1160,1,8,5,0.2,0.1,0.02,0.2,1.91976403,10191.97640276,-1.4068216,57,49.79702564,0.02206375,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
59,2040,1,13,6,0.2,0.3,0.02,0.2,1.91791654,10191.79165368,-1.16875094,51,57.2402812,0.03001047,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
60,1015,1,8,4.5,0.2,0.1,0.02,0.15,1.89139553,10189.13955269,-1.4379993,69,48.99732697,0.02273217,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
61,1159,1,8,5,0.2,0.1,0.02,0.15,1.88445602,10188.4456025,-1.42820417,59,39.369417,0.02181419,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
62,868,1,8,4,0.2,0.1,0,0.2,1.87264417,10187.26441735,-1.09400582,87,81.90372421,0.02329835,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
63,890,1,8,4,0.2,0.3,0.05,0.1,1.85597456,10185.59745589,-1.55078569,90,41.06914104,0.02171623,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
64,894,1,8,4,0.2,0.3,0.1,0.1,1.85342155,10185.34215516,-1.5590628,88,40.26224706,0.02168767,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
65,1328,1,8,6,0.2,0.3,0.1,0.2,1.83616478,10183.61647785,-1.15264341,54,49.79448411,0.02307272,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
66,762,1,8,3.5,0.2,0.5,0.05,0.1,1.83104873,10183.10487332,-1.41514938,107,45.49915321,0.02214925,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
67,910,1,8,4,0.2,0.5,0.1,0.1,1.82704368,10182.70436772,-1.49622188,90,41.08958974,0.02151408,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
68,1016,1,8,4.5,0.2,0.1,0.02,0.2,1.82109932,10182.10993211,-1.43872884,67,62.62342078,0.02224211,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
69,1308,1,8,6,0.2,0.1,0.05,0.2,1.82046488,10182.0464882,-1.48359552,48,44.93353301,0.02355092,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
70,1154,1,8,5,0.2,0.1,0,0.1,1.81221956,10181.2219555,-0.72234242,65,31.41075657,0.02977636,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
71,906,1,8,4,0.2,0.5,0.05,0.1,1.80395189,10180.3951895,-1.50303902,92,41.89169523,0.02123556,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
72,2316,1,21,4,0.2,0.1,0.05,0.2,1.78833754,10178.83375377,-1.86685758,69,68.00555279,0.02080598,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
73,1543,1,13,3.5,0.45,0.1,0.02,0.15,1.78646496,10178.64649607,-1.30728715,97,63.78512911,0.02045879,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
74,1304,1,8,6,0.2,0.1,0.02,0.2,1.77519137,10177.51913701,-1.4836654,49,45.7207805,0.02297308,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
75,931,1,8,4,0.35,0.3,0,0.15,1.75894349,10175.89434892,-0.90284757,108,81.82872969,0.02678201,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
76,1339,1,8,6,0.2,0.5,0.05,0.15,1.73121396,10173.12139592,-0.88654083,60,46.77074693,0.03335242,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
77,2308,1,21,4,0.2,0.1,0,0.2,1.72599519,10172.59951913,-1.57026899,71,68.02093156,0.02080717,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
78,2312,1,21,4,0.2,0.1,0.02,0.2,1.72404232,10172.40423241,-1.8669272,70,67.97342258,0.02007879,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
79,786,1,8,3.5,0.35,0.3,0,0.1,1.72135223,10172.13522274,-0.90284759,131,67.96795959,0.02607594,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
80,1321,1,8,6,0.2,0.3,0.05,0.05,1.71829464,10171.82946401,-0.49665589,59,16.07000491,0.04227118,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
81,1338,1,8,6,0.2,0.5,0.05,0.1,1.71470662,10171.47066235,-0.59519958,63,33.87304607,0.03821513,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
82,1458,1,13,3.5,0.2,0.3,0,0.1,1.71407805,10171.40780484,-0.72759161,97,48.44796196,0.02706662,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
83,738,1,8,3.5,0.2,0.3,0,0.1,1.71347932,10171.34793232,-0.90284759,122,61.97713586,0.02509273,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
84,2315,1,21,4,0.2,0.1,0.05,0.15,1.71030295,10171.03029541,-1.40236595,71,54.09997918,0.02296955,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
85,1474,1,13,3.5,0.2,0.5,0,0.1,1.69661956,10169.66195565,-0.77699855,103,50.46589307,0.02719551,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
86,1327,1,8,6,0.2,0.3,0.1,0.15,1.68681104,10168.6811043,-1.02798327,56,39.35873233,0.02232725,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
87,754,1,8,3.5,0.2,0.5,0,0.1,1.68033648,10168.03364763,-0.90284759,126,62.80197724,0.02441564,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
88,1473,1,13,3.5,0.2,0.5,0,0.05,1.67724049,10167.72404944,-0.60210884,113,29.25336349,0.03430014,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
89,1317,1,8,6,0.2,0.3,0.02,0.05,1.66934493,10166.93449293,-0.49665589,60,16.26858276,0.04107167,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
90,787,1,8,3.5,0.35,0.3,0,0.15,1.6666252,10166.66252049,-0.98419283,128,97.90436575,0.02352919,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
91,2746,1,21,6,0.2,0.1,0.05,0.1,1.66593615,10166.59361525,-0.54180516,36,18.87572488,0.03957159,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
92,2311,1,21,4,0.2,0.1,0.02,0.15,1.66204123,10166.20412256,-1.40241623,72,54.08397314,0.02233711,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
93,2028,1,13,6,0.2,0.1,0.05,0.2,1.6575892,10165.75892023,-1.01797995,41,39.33750783,0.02400584,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
94,2742,1,21,6,0.2,0.1,0.02,0.1,1.64744412,10164.74441161,-0.54180516,37,19.27446234,0.03912975,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
95,2307,1,21,4,0.2,0.1,0,0.15,1.63818916,10163.81891575,-1.17928823,73,54.10431018,0.02265925,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
96,802,1,8,3.5,0.35,0.5,0,0.1,1.62004966,10162.00496591,-0.90284757,134,67.95750129,0.02409652,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
97,1684,1,13,4,0.45,0.1,0,0.2,1.61736148,10161.73614764,-1.37747678,83,72.94221448,0.01864102,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
98,2024,1,13,6,0.2,0.1,0.02,0.2,1.60112616,10160.11261623,-1.01805016,42,39.32848834,0.02320536,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
99,1544,1,13,3.5,0.45,0.1,0.02,0.2,1.58147145,10158.14714491,-1.41823767,95,80.85789592,0.01783413,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
100,1688,1,13,4,0.45,0.1,0.02,0.2,1.57392212,10157.39221176,-1.37747678,82,71.33720703,0.01815473,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
101,1683,1,13,4,0.45,0.1,0,0.15,1.57082224,10157.08222394,-1.35060173,85,57.77331948,0.01905619,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
102,1447,1,13,3.5,0.2,0.1,0.02,0.15,1.56865873,10156.86587267,-1.4505612,84,52.78609521,0.01834733,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
103,1186,1,8,5,0.2,0.5,0,0.1,1.56525189,10156.52518908,-0.64040309,79,39.93343446,0.03120532,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
104,2738,1,21,6,0.2,0.1,0,0.1,1.5636935,10156.36934974,-0.54180516,37,19.27010777,0.0374732,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
105,1542,1,13,3.5,0.45,0.1,0.02,0.1,1.55858936,10155.85893589,-1.29487875,100,46.55754885,0.01928386,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
106,1014,1,8,4.5,0.2,0.1,0.02,0.1,1.55409959,10155.40995882,-1.54078862,72,35.32209344,0.0193452,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
107,739,1,8,3.5,0.2,0.3,0,0.15,1.55308846,10155.30884589,-0.90286535,116,84.91980383,0.0212309,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
108,794,1,8,3.5,0.35,0.3,0.05,0.1,1.54140297,10154.14029679,-1.20092245,118,54.55315069,0.0202097,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
109,1699,1,13,4,0.45,0.3,0,0.15,1.53876344,10153.87634377,-1.05493829,105,77.31952411,0.02136015,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
110,1687,1,13,4,0.45,0.1,0.02,0.15,1.53826173,10153.82617264,-1.35060173,83,56.57242541,0.01867162,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
111,1700,1,13,4,0.45,0.3,0,0.2,1.51681738,10151.68173835,-1.40461227,104,100.34418934,0.01991731,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
