time_utc,time_ms,equity,cash,drawdown_pct,close_HYPE,position_HYPE,notional_HYPE
2026-07-03T06:28:00+00:00,1783060080000,10000.0,10000.0,0.0,67.423,0.0,0.0
2026-07-03T06:29:00+00:00,1783060140000,10000.0,10000.0,0.0,67.382,0.0,0.0
2026-07-03T06:30:00+00:00,1783060200000,10000.0,10000.0,0.0,67.357,0.0,0.0
2026-07-03T06:31:00+00:00,1783060260000,10000.0,10000.0,0.0,67.428,0.0,0.0
2026-07-03T06:32:00+00:00,1783060320000,10000.0,10000.0,0.0,67.316,0.0,0.0
2026-07-03T06:33:00+00:00,1783060380000,10000.0,10000.0,0.0,67.282,0.0,0.0
2026-07-03T06:34:00+00:00,1783060440000,10000.0,10000.0,0.0,67.231,0.0,0.0
2026-07-03T06:35:00+00:00,1783060500000,10000.0,10000.0,0.0,67.22,0.0,0.0
2026-07-03T06:36:00+00:00,1783060560000,10000.0,10000.0,0.0,67.247,0.0,0.0
2026-07-03T06:37:00+00:00,1783060620000,10000.0,10000.0,0.0,67.156,0.0,0.0
2026-07-03T06:38:00+00:00,1783060680000,10000.0,10000.0,0.0,67.128,0.0,0.0
2026-07-03T06:39:00+00:00,1783060740000,10000.0,10000.0,0.0,67.077,0.0,0.0
2026-07-03T06:40:00+00:00,1783060800000,10000.0,10000.0,0.0,67.08,0.0,0.0
2026-07-03T06:41:00+00:00,1783060860000,10000.0,10000.0,0.0,67.089,0.0,0.0
2026-07-03T06:42:00+00:00,1783060920000,10000.0,10000.0,0.0,67.087,0.0,0.0
2026-07-03T06:43:00+00:00,1783060980000,10000.0,10000.0,0.0,66.989,0.0,0.0
2026-07-03T06:44:00+00:00,1783061040000,10000.0,10000.0,0.0,66.983,0.0,0.0
2026-07-03T06:45:00+00:00,1783061100000,10000.0,10000.0,0.0,67.047,0.0,0.0
2026-07-03T06:46:00+00:00,1783061160000,10000.0,10000.0,0.0,67.077,0.0,0.0
2026-07-03T06:47:00+00:00,1783061220000,10000.0,10000.0,0.0,67.025,0.0,0.0
2026-07-03T06:48:00+00:00,1783061280000,10000.0,10000.0,0.0,67.022,0.0,0.0
2026-07-03T06:49:00+00:00,1783061340000,10000.0,10000.0,0.0,67.092,0.0,0.0
2026-07-03T06:50:00+00:00,1783061400000,10000.0,10000.0,0.0,67.129,0.0,0.0
2026-07-03T06:51:00+00:00,1783061460000,10000.0,10000.0,0.0,67.118,0.0,0.0
2026-07-03T06:52:00+00:00,1783061520000,10000.0,10000.0,0.0,67.127,0.0,0.0
2026-07-03T06:53:00+00:00,1783061580000,10000.0,10000.0,0.0,67.197,0.0,0.0
2026-07-03T06:54:00+00:00,1783061640000,10000.0,10000.0,0.0,67.194,0.0,0.0
2026-07-03T06:55:00+00:00,1783061700000,10000.0,10000.0,0.0,67.157,0.0,0.0
2026-07-03T06:56:00+00:00,1783061760000,10000.0,10000.0,0.0,67.213,0.0,0.0
2026-07-03T06:57:00+00:00,1783061820000,10000.0,10000.0,0.0,67.193,0.0,0.0
2026-07-03T06:58:00+00:00,1783061880000,10000.0,10000.0,0.0,67.212,0.0,0.0
2026-07-03T06:59:00+00:00,1783061940000,10000.0,10000.0,0.0,67.209,0.0,0.0
2026-07-03T07:00:00+00:00,1783062000000,10000.0,10000.0,0.0,67.222,0.0,0.0
2026-07-03T07:01:00+00:00,1783062060000,10000.0,10000.0,0.0,67.301,0.0,0.0
2026-07-03T07:02:00+00:00,1783062120000,10000.0,10000.0,0.0,67.323,0.0,0.0
2026-07-03T07:03:00+00:00,1783062180000,10000.0,10000.0,0.0,67.25,0.0,0.0
2026-07-03T07:04:00+00:00,1783062240000,10000.0,10000.0,0.0,67.2,0.0,0.0
2026-07-03T07:05:00+00:00,1783062300000,10000.0,10000.0,0.0,67.247,0.0,0.0
2026-07-03T07:06:00+00:00,1783062360000,10000.461165553854,-4.0,0.0,67.277,148.70551846179012,10004.461165553854
2026-07-03T07:07:00+00:00,1783062420000,10012.797188764474,-0.0015999999988919966,0.0,67.36,148.64606277856998,10012.798788764474
2026-07-03T07:08:00+00:00,1783062480000,10006.108115939438,-0.0015999999988919966,-0.0668052363283933,67.315,148.64606277856998,10006.109715939438
2026-07-03T07:09:00+00:00,1783062540000,10006.554054127775,-0.0015999999988919966,-0.06235155390648117,67.318,148.64606277856998,10006.555654127775
2026-07-03T07:10:00+00:00,1783062600000,10006.256762002218,-0.0015999999988919966,-0.06532067552107446,67.316,148.64606277856998,10006.258362002218
2026-07-03T07:11:00+00:00,1783062660000,10004.175717123318,-0.0015999999988919966,-0.08610452682323855,67.302,148.64606277856998,10004.177317123318
2026-07-03T07:12:00+00:00,1783062720000,9993.919138791596,-0.0015999999988919966,-0.18853922252676236,67.233,148.64606277856998,9993.920738791596
2026-07-03T07:13:00+00:00,1783062780000,9986.932773841005,-0.0015999999988919966,-0.25831358046972674,67.186,148.64606277856998,9986.934373841004
2026-07-03T07:14:00+00:00,1783062840000,9977.270779760396,-0.0015999999988919966,-0.3548100329440751,67.121,148.64606277856998,9977.272379760396
